event_id,user_id,event_date,day_index,event_type,concept_id,concept_name,category,difficulty,elapsed_days,prior_exposures,prior_accuracy,study_minutes,quiz_score,recall_correct
user_091-d10-e020,user_091,2026-06-11,10,study,python-basics,Python Basics,programming,0.22,0,0,0.0,35,,
user_091-d10-e021,user_091,2026-06-11,10,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,34,,
user_091-d10-e022,user_091,2026-06-11,10,study,oop,Object-Oriented Programming,programming,0.48,2,2,0.0,11,,
user_091-d11-e023,user_091,2026-06-12,11,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,9,1,0.0,24,,
user_091-d11-e024,user_091,2026-06-12,11,study,classification,Classification Metrics,machine-learning,0.52,3,3,1.0,43,,
user_091-d11-e025,user_091,2026-06-12,11,study,vector-db,Vector Databases,ai,0.58,6,3,0.0,10,,
user_091-d12-e026,user_091,2026-06-13,12,study,python-basics,Python Basics,programming,0.22,2,1,0.0,35,,
user_091-d12-e027,user_091,2026-06-13,12,study,rag,Retrieval-Augmented Generation,ai,0.62,5,4,0.5,41,,
user_091-d13-e028,user_091,2026-06-14,13,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,33,,
user_091-d13-e029,user_091,2026-06-14,13,quiz,classification,Classification Metrics,machine-learning,0.52,2,4,1.0,,70,0
user_091-d13-e030,user_091,2026-06-14,13,study,sql-joins,SQL Joins,data,0.42,4,2,0.0,25,,
user_091-d14-e031,user_091,2026-06-15,14,study,rag,Retrieval-Augmented Generation,ai,0.62,2,5,0.5,15,,
user_091-d14-e032,user_091,2026-06-15,14,study,python-basics,Python Basics,programming,0.22,2,2,0.0,25,,
user_091-d15-e033,user_091,2026-06-16,15,study,vector-db,Vector Databases,ai,0.58,4,4,0.0,12,,
user_091-d16-e034,user_091,2026-06-17,16,study,classification,Classification Metrics,machine-learning,0.52,3,5,0.5,17,,
user_091-d16-e035,user_091,2026-06-17,16,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,29,,
user_091-d16-e036,user_091,2026-06-17,16,quiz,sql-joins,SQL Joins,data,0.42,3,3,0.0,,75,1
user_091-d18-e037,user_091,2026-06-19,18,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,7,2,0.0,,49,0
user_091-d18-e038,user_091,2026-06-19,18,study,rag,Retrieval-Augmented Generation,ai,0.62,4,6,0.5,8,,
user_091-d19-e039,user_091,2026-06-20,19,study,vector-db,Vector Databases,ai,0.58,4,5,0.0,13,,
user_091-d19-e040,user_091,2026-06-20,19,study,rag,Retrieval-Augmented Generation,ai,0.62,1,7,0.5,8,,
user_091-d21-e041,user_091,2026-06-22,21,study,classification,Classification Metrics,machine-learning,0.52,5,6,0.5,17,,
user_091-d21-e042,user_091,2026-06-22,21,quiz,sql-joins,SQL Joins,data,0.42,5,4,0.5,,49,0
user_091-d21-e043,user_091,2026-06-22,21,quiz,python-basics,Python Basics,programming,0.22,7,3,0.0,,56,0
user_091-d22-e044,user_091,2026-06-23,22,study,python-basics,Python Basics,programming,0.22,1,4,0.0,8,,
user_091-d22-e045,user_091,2026-06-23,22,study,classification,Classification Metrics,machine-learning,0.52,1,7,0.5,42,,
user_091-d23-e046,user_091,2026-06-24,23,study,prompt-engineering,Prompt Engineering,ai,0.35,13,1,0.0,24,,
user_091-d23-e047,user_091,2026-06-24,23,study,rag,Retrieval-Augmented Generation,ai,0.62,4,8,0.5,45,,
user_091-d23-e048,user_091,2026-06-24,23,study,classification,Classification Metrics,machine-learning,0.52,1,8,0.5,35,,
user_091-d26-e049,user_091,2026-06-27,26,quiz,oop,Object-Oriented Programming,programming,0.48,16,3,0.0,,25,0
user_091-d26-e050,user_091,2026-06-27,26,study,classification,Classification Metrics,machine-learning,0.52,3,9,0.5,31,,
user_091-d26-e051,user_091,2026-06-27,26,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,8,3,0.0,44,,
user_091-d27-e052,user_091,2026-06-28,27,study,rag,Retrieval-Augmented Generation,ai,0.62,4,9,0.5,24,,
user_091-d27-e053,user_091,2026-06-28,27,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,1,4,0.0,31,,
user_091-d27-e054,user_091,2026-06-28,27,study,vector-db,Vector Databases,ai,0.58,8,6,0.0,34,,
user_091-d28-e055,user_091,2026-06-29,28,quiz,oop,Object-Oriented Programming,programming,0.48,2,4,0.0,,36,0
user_091-d29-e056,user_091,2026-06-30,29,quiz,statistics,Statistics Fundamentals,data-science,0.55,26,2,0.0,,29,0
user_092-d00-e001,user_092,2026-06-01,0,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,22,,
user_092-d00-e002,user_092,2026-06-01,0,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,26,,
user_092-d01-e003,user_092,2026-06-02,1,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,17,,
user_092-d01-e004,user_092,2026-06-02,1,study,python-basics,Python Basics,programming,0.22,0,0,0.0,40,,
user_092-d01-e005,user_092,2026-06-02,1,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,24,,
user_092-d02-e006,user_092,2026-06-03,2,study,rag,Retrieval-Augmented Generation,ai,0.62,1,1,0.0,30,,
user_092-d02-e007,user_092,2026-06-03,2,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,2,1,0.0,18,,
user_092-d03-e008,user_092,2026-06-04,3,study,sql-joins,SQL Joins,data,0.42,2,1,0.0,26,,
user_092-d03-e009,user_092,2026-06-04,3,study,oop,Object-Oriented Programming,programming,0.48,3,1,0.0,43,,
user_092-d03-e010,user_092,2026-06-04,3,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,29,,
user_092-d06-e011,user_092,2026-06-07,6,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,4,2,0.0,,42,0
user_092-d07-e012,user_092,2026-06-08,7,study,sql-joins,SQL Joins,data,0.42,4,2,0.0,10,,
user_092-d07-e013,user_092,2026-06-08,7,study,oop,Object-Oriented Programming,programming,0.48,4,2,0.0,11,,
user_092-d08-e014,user_092,2026-06-09,8,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,13,,
user_092-d09-e015,user_092,2026-06-10,9,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,3,3,0.0,9,,
user_092-d11-e016,user_092,2026-06-12,11,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,16,,
user_092-d11-e017,user_092,2026-06-12,11,study,sql-joins,SQL Joins,data,0.42,4,3,0.0,13,,
user_092-d11-e018,user_092,2026-06-12,11,quiz,python-basics,Python Basics,programming,0.22,10,1,0.0,,20,0
user_092-d12-e019,user_092,2026-06-13,12,study,python-basics,Python Basics,programming,0.22,1,2,0.0,24,,
user_092-d12-e020,user_092,2026-06-13,12,quiz,statistics,Statistics Fundamentals,data-science,0.55,4,1,0.0,,31,0
user_092-d13-e021,user_092,2026-06-14,13,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,22,,
user_092-d13-e022,user_092,2026-06-14,13,study,statistics,Statistics Fundamentals,data-science,0.55,1,2,0.0,9,,
user_092-d13-e023,user_092,2026-06-14,13,study,statistics,Statistics Fundamentals,data-science,0.55,0,3,0.0,8,,
user_092-d14-e024,user_092,2026-06-15,14,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,5,4,0.0,,29,0
user_092-d15-e025,user_092,2026-06-16,15,study,sql-joins,SQL Joins,data,0.42,4,4,0.0,34,,
user_092-d16-e026,user_092,2026-06-17,16,quiz,python-basics,Python Basics,programming,0.22,4,3,0.0,,28,0
user_092-d16-e027,user_092,2026-06-17,16,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,2,5,0.0,,20,0
user_092-d17-e028,user_092,2026-06-18,17,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,32,,
user_092-d17-e029,user_092,2026-06-18,17,quiz,fastapi,FastAPI Backend,backend,0.4,0,1,0.0,,79,1
user_092-d18-e030,user_092,2026-06-19,18,quiz,oop,Object-Oriented Programming,programming,0.48,11,3,0.0,,46,0
user_092-d19-e031,user_092,2026-06-20,19,quiz,python-basics,Python Basics,programming,0.22,3,4,0.0,,89,1
user_092-d19-e032,user_092,2026-06-20,19,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,3,6,0.0,11,,
user_092-d19-e033,user_092,2026-06-20,19,study,python-basics,Python Basics,programming,0.22,0,5,0.333,34,,
user_092-d20-e034,user_092,2026-06-21,20,study,oop,Object-Oriented Programming,programming,0.48,2,4,0.0,44,,
user_092-d20-e035,user_092,2026-06-21,20,quiz,python-basics,Python Basics,programming,0.22,1,6,0.333,,85,1
user_092-d20-e036,user_092,2026-06-21,20,study,pandas,Pandas DataFrames,data,0.38,9,1,0.0,27,,
user_092-d21-e037,user_092,2026-06-22,21,study,classification,Classification Metrics,machine-learning,0.52,8,1,0.0,15,,
user_092-d21-e038,user_092,2026-06-22,21,quiz,python-basics,Python Basics,programming,0.22,1,7,0.5,,83,1
user_092-d22-e039,user_092,2026-06-23,22,study,sql-joins,SQL Joins,data,0.42,7,5,0.0,44,,
user_092-d22-e040,user_092,2026-06-23,22,quiz,python-basics,Python Basics,programming,0.22,1,8,0.6,,83,1
user_092-d23-e041,user_092,2026-06-24,23,quiz,statistics,Statistics Fundamentals,data-science,0.55,10,4,0.0,,65,0
user_092-d23-e042,user_092,2026-06-24,23,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,4,7,0.0,13,,
user_092-d23-e043,user_092,2026-06-24,23,study,sql-joins,SQL Joins,data,0.42,1,6,0.0,35,,
user_092-d24-e044,user_092,2026-06-25,24,quiz,oop,Object-Oriented Programming,programming,0.48,4,5,0.0,,52,0
user_092-d25-e045,user_092,2026-06-26,25,study,oop,Object-Oriented Programming,programming,0.48,1,6,0.0,45,,
user_092-d25-e046,user_092,2026-06-26,25,study,prompt-engineering,Prompt Engineering,ai,0.35,22,1,0.0,33,,
user_092-d25-e047,user_092,2026-06-26,25,study,statistics,Statistics Fundamentals,data-science,0.55,2,5,0.0,14,,
user_092-d26-e048,user_092,2026-06-27,26,study,sql-joins,SQL Joins,data,0.42,3,7,0.0,31,,
user_092-d26-e049,user_092,2026-06-27,26,study,python-basics,Python Basics,programming,0.22,4,9,0.667,19,,
user_092-d26-e050,user_092,2026-06-27,26,study,statistics,Statistics Fundamentals,data-science,0.55,1,6,0.0,33,,
user_092-d28-e051,user_092,2026-06-29,28,study,classification,Classification Metrics,machine-learning,0.52,7,2,0.0,23,,
user_092-d28-e052,user_092,2026-06-29,28,quiz,statistics,Statistics Fundamentals,data-science,0.55,2,7,0.0,,52,0
user_092-d29-e053,user_092,2026-06-30,29,study,pandas,Pandas DataFrames,data,0.38,9,2,0.0,20,,
user_093-d00-e001,user_093,2026-06-01,0,study,python-basics,Python Basics,programming,0.22,0,0,0.0,15,,
user_093-d00-e002,user_093,2026-06-01,0,quiz,python-basics,Python Basics,programming,0.22,0,1,0.0,,89,1
user_093-d00-e003,user_093,2026-06-01,0,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,34,,
user_093-d02-e004,user_093,2026-06-03,2,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,17,,
user_093-d02-e005,user_093,2026-06-03,2,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,11,,
user_093-d03-e006,user_093,2026-06-04,3,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,37,,
user_093-d03-e007,user_093,2026-06-04,3,quiz,linear-regression,Linear Regression,machine-learning,0.5,1,1,0.0,,60,0
user_093-d04-e008,user_093,2026-06-05,4,study,python-basics,Python Basics,programming,0.22,4,2,1.0,29,,
user_093-d05-e009,user_093,2026-06-06,5,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,38,,
user_093-d05-e010,user_093,2026-06-06,5,study,prompt-engineering,Prompt Engineering,ai,0.35,5,1,0.0,36,,
user_093-d06-e011,user_093,2026-06-07,6,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,37,,
user_093-d06-e012,user_093,2026-06-07,6,quiz,oop,Object-Oriented Programming,programming,0.48,1,1,0.0,,88,1
user_093-d09-e013,user_093,2026-06-10,9,quiz,python-basics,Python Basics,programming,0.22,5,3,1.0,,81,1
user_093-d09-e014,user_093,2026-06-10,9,study,python-basics,Python Basics,programming,0.22,0,4,1.0,39,,
user_093-d10-e015,user_093,2026-06-11,10,study,python-basics,Python Basics,programming,0.22,1,5,1.0,22,,
user_093-d10-e016,user_093,2026-06-11,10,study,python-basics,Python Basics,programming,0.22,0,6,1.0,14,,
user_093-d11-e017,user_093,2026-06-12,11,study,statistics,Statistics Fundamentals,data-science,0.55,8,1,0.0,43,,
user_093-d11-e018,user_093,2026-06-12,11,study,statistics,Statistics Fundamentals,data-science,0.55,0,2,0.0,40,,
user_093-d11-e019,user_093,2026-06-12,11,quiz,fastapi,FastAPI Backend,backend,0.4,5,1,0.0,,38,0
user_093-d12-e020,user_093,2026-06-13,12,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,33,,
user_093-d13-e021,user_093,2026-06-14,13,study,oop,Object-Oriented Programming,programming,0.48,7,2,1.0,10,,
user_093-d13-e022,user_093,2026-06-14,13,study,classification,Classification Metrics,machine-learning,0.52,11,1,0.0,32,,
user_093-d13-e023,user_093,2026-06-14,13,study,python-basics,Python Basics,programming,0.22,3,7,1.0,38,,
user_093-d15-e024,user_093,2026-06-16,15,study,statistics,Statistics Fundamentals,data-science,0.55,4,3,0.0,15,,
user_093-d15-e025,user_093,2026-06-16,15,quiz,statistics,Statistics Fundamentals,data-science,0.55,0,4,0.0,,79,1
user_093-d15-e026,user_093,2026-06-16,15,quiz,oop,Object-Oriented Programming,programming,0.48,2,3,1.0,,39,0
user_093-d16-e027,user_093,2026-06-17,16,study,oop,Object-Oriented Programming,programming,0.48,1,4,0.5,8,,
user_093-d16-e028,user_093,2026-06-17,16,study,statistics,Statistics Fundamentals,data-science,0.55,1,5,1.0,41,,
user_093-d16-e029,user_093,2026-06-17,16,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,26,,
user_093-d17-e030,user_093,2026-06-18,17,quiz,oop,Object-Oriented Programming,programming,0.48,1,5,0.5,,56,0
user_093-d17-e031,user_093,2026-06-18,17,study,statistics,Statistics Fundamentals,data-science,0.55,1,6,1.0,22,,
user_093-d17-e032,user_093,2026-06-18,17,quiz,statistics,Statistics Fundamentals,data-science,0.55,0,7,1.0,,94,1
user_093-d18-e033,user_093,2026-06-19,18,study,oop,Object-Oriented Programming,programming,0.48,1,6,0.333,22,,
user_093-d18-e034,user_093,2026-06-19,18,study,oop,Object-Oriented Programming,programming,0.48,0,7,0.333,12,,
user_093-d18-e035,user_093,2026-06-19,18,quiz,statistics,Statistics Fundamentals,data-science,0.55,1,8,1.0,,87,1
user_093-d19-e036,user_093,2026-06-20,19,study,fastapi,FastAPI Backend,backend,0.4,8,2,0.0,29,,
user_093-d19-e037,user_093,2026-06-20,19,study,oop,Object-Oriented Programming,programming,0.48,1,8,0.333,28,,
user_093-d22-e038,user_093,2026-06-23,22,study,classification,Classification Metrics,machine-learning,0.52,9,2,0.0,17,,
user_093-d22-e039,user_093,2026-06-23,22,quiz,python-basics,Python Basics,programming,0.22,9,8,1.0,,90,1
user_093-d23-e040,user_093,2026-06-24,23,study,oop,Object-Oriented Programming,programming,0.48,4,9,0.333,12,,
user_093-d24-e041,user_093,2026-06-25,24,quiz,linear-regression,Linear Regression,machine-learning,0.5,21,2,0.0,,57,0
user_093-d24-e042,user_093,2026-06-25,24,study,python-basics,Python Basics,programming,0.22,2,9,1.0,29,,
user_093-d24-e043,user_093,2026-06-25,24,study,fastapi,FastAPI Backend,backend,0.4,5,3,0.0,10,,
user_093-d25-e044,user_093,2026-06-26,25,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,18,,
user_093-d25-e045,user_093,2026-06-26,25,study,python-basics,Python Basics,programming,0.22,1,10,1.0,26,,
user_093-d26-e046,user_093,2026-06-27,26,quiz,statistics,Statistics Fundamentals,data-science,0.55,8,9,1.0,,49,0
user_093-d26-e047,user_093,2026-06-27,26,study,oop,Object-Oriented Programming,programming,0.48,3,10,0.333,36,,
user_093-d28-e048,user_093,2026-06-29,28,study,python-basics,Python Basics,programming,0.22,3,11,1.0,32,,
user_093-d28-e049,user_093,2026-06-29,28,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,38,,
user_093-d29-e050,user_093,2026-06-30,29,study,fastapi,FastAPI Backend,backend,0.4,5,4,0.0,11,,
user_093-d29-e051,user_093,2026-06-30,29,study,python-basics,Python Basics,programming,0.22,1,12,1.0,22,,
user_094-d00-e001,user_094,2026-06-01,0,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,44,,
user_094-d00-e002,user_094,2026-06-01,0,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,33,,
user_094-d01-e003,user_094,2026-06-02,1,quiz,oop,Object-Oriented Programming,programming,0.48,1,1,0.0,,91,1
user_094-d01-e004,user_094,2026-06-02,1,study,python-basics,Python Basics,programming,0.22,0,0,0.0,36,,
user_094-d02-e005,user_094,2026-06-03,2,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,36,,
user_094-d03-e006,user_094,2026-06-04,3,study,oop,Object-Oriented Programming,programming,0.48,2,2,1.0,12,,
user_094-d03-e007,user_094,2026-06-04,3,study,fastapi,FastAPI Backend,backend,0.4,3,1,0.0,29,,
user_094-d04-e008,user_094,2026-06-05,4,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,38,,
user_094-d05-e009,user_094,2026-06-06,5,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,16,,
user_094-d06-e010,user_094,2026-06-07,6,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,40,,
user_094-d07-e011,user_094,2026-06-08,7,quiz,prompt-engineering,Prompt Engineering,ai,0.35,3,1,0.0,,36,0
user_094-d07-e012,user_094,2026-06-08,7,quiz,linear-regression,Linear Regression,machine-learning,0.5,2,1,0.0,,34,0
user_094-d07-e013,user_094,2026-06-08,7,study,rag,Retrieval-Augmented Generation,ai,0.62,1,1,0.0,31,,
user_094-d08-e014,user_094,2026-06-09,8,quiz,fastapi,FastAPI Backend,backend,0.4,5,2,0.0,,58,0
user_094-d08-e015,user_094,2026-06-09,8,study,rag,Retrieval-Augmented Generation,ai,0.62,1,2,0.0,34,,
user_094-d09-e016,user_094,2026-06-10,9,study,linear-regression,Linear Regression,machine-learning,0.5,2,2,0.0,36,,
user_094-d09-e017,user_094,2026-06-10,9,quiz,fastapi,FastAPI Backend,backend,0.4,1,3,0.0,,96,1
user_094-d10-e018,user_094,2026-06-11,10,study,prompt-engineering,Prompt Engineering,ai,0.35,3,2,0.0,38,,
user_094-d10-e019,user_094,2026-06-11,10,study,prompt-engineering,Prompt Engineering,ai,0.35,0,3,0.0,29,,
user_094-d11-e020,user_094,2026-06-12,11,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,12,,
user_094-d12-e021,user_094,2026-06-13,12,quiz,pandas,Pandas DataFrames,data,0.38,1,1,0.0,,79,1
user_094-d12-e022,user_094,2026-06-13,12,study,rag,Retrieval-Augmented Generation,ai,0.62,4,3,0.0,33,,
user_094-d13-e023,user_094,2026-06-14,13,study,rag,Retrieval-Augmented Generation,ai,0.62,1,4,0.0,11,,
user_094-d13-e024,user_094,2026-06-14,13,quiz,oop,Object-Oriented Programming,programming,0.48,10,3,1.0,,26,0
user_094-d16-e025,user_094,2026-06-17,16,study,prompt-engineering,Prompt Engineering,ai,0.35,6,4,0.0,15,,
user_094-d16-e026,user_094,2026-06-17,16,study,oop,Object-Oriented Programming,programming,0.48,3,4,0.5,11,,
user_094-d17-e027,user_094,2026-06-18,17,study,linear-regression,Linear Regression,machine-learning,0.5,8,3,0.0,26,,
user_094-d17-e028,user_094,2026-06-18,17,study,linear-regression,Linear Regression,machine-learning,0.5,0,4,0.0,43,,
user_094-d18-e029,user_094,2026-06-19,18,quiz,statistics,Statistics Fundamentals,data-science,0.55,16,1,0.0,,20,0
user_094-d19-e030,user_094,2026-06-20,19,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,19,,
user_094-d21-e031,user_094,2026-06-22,21,quiz,linear-regression,Linear Regression,machine-learning,0.5,4,5,0.0,,83,1
user_094-d22-e032,user_094,2026-06-23,22,quiz,prompt-engineering,Prompt Engineering,ai,0.35,6,5,0.0,,92,1
user_094-d25-e033,user_094,2026-06-26,25,quiz,python-basics,Python Basics,programming,0.22,24,1,0.0,,25,0
user_094-d25-e034,user_094,2026-06-26,25,study,oop,Object-Oriented Programming,programming,0.48,9,5,0.5,10,,
user_094-d26-e035,user_094,2026-06-27,26,study,statistics,Statistics Fundamentals,data-science,0.55,8,2,0.0,20,,
user_094-d26-e036,user_094,2026-06-27,26,quiz,prompt-engineering,Prompt Engineering,ai,0.35,4,6,0.5,,83,1
user_094-d26-e037,user_094,2026-06-27,26,quiz,oop,Object-Oriented Programming,programming,0.48,1,6,0.5,,48,0
user_094-d27-e038,user_094,2026-06-28,27,study,prompt-engineering,Prompt Engineering,ai,0.35,1,7,0.667,23,,
user_094-d28-e039,user_094,2026-06-29,28,quiz,oop,Object-Oriented Programming,programming,0.48,2,7,0.333,,87,1
user_094-d28-e040,user_094,2026-06-29,28,study,linear-regression,Linear Regression,machine-learning,0.5,7,6,0.5,18,,
user_094-d28-e041,user_094,2026-06-29,28,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,43,,
user_094-d29-e042,user_094,2026-06-30,29,quiz,oop,Object-Oriented Programming,programming,0.48,1,8,0.5,,89,1
user_095-d00-e001,user_095,2026-06-01,0,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,44,,
user_095-d01-e002,user_095,2026-06-02,1,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,35,,
user_095-d01-e003,user_095,2026-06-02,1,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,33,,
user_095-d01-e004,user_095,2026-06-02,1,study,pandas,Pandas DataFrames,data,0.38,0,1,0.0,18,,
user_095-d02-e005,user_095,2026-06-03,2,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,45,,
user_095-d02-e006,user_095,2026-06-03,2,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,45,,
user_095-d03-e007,user_095,2026-06-04,3,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,40,,
user_095-d04-e008,user_095,2026-06-05,4,study,pandas,Pandas DataFrames,data,0.38,3,2,0.0,39,,
user_095-d04-e009,user_095,2026-06-05,4,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,9,,
user_095-d04-e010,user_095,2026-06-05,4,study,vector-db,Vector Databases,ai,0.58,2,1,0.0,14,,
user_095-d05-e011,user_095,2026-06-06,5,study,sql-joins,SQL Joins,data,0.42,2,1,0.0,18,,
user_095-d05-e012,user_095,2026-06-06,5,quiz,sql-joins,SQL Joins,data,0.42,0,2,0.0,,84,1
user_095-d06-e013,user_095,2026-06-07,6,study,sql-joins,SQL Joins,data,0.42,1,3,1.0,42,,
